zip disease count
93621 DIA 0
93309 PNF 16
95670 NEP 2
96134 DIA 1
92231 OTH 69
95627 HTD 6
91932 NEP 3
96151 INJ 0
95660 HOM 3
95136 PNF 13
94585 HOM 0
93701 HTD 7
92780 HTD 70
90815 HOM 0
91304 ALZ 7
95629 LIV 0
93444 STK 6
92571 HTD 47
96059 CAN 1
91040 CAN 37
96091 CLD 0
92686 HOM 0
91750 OTH 40
93667 HOM 0
95237 CAN 6
93710 CLD 11
91401 HTD 84
90405 HTD 57
95050 HOM 0
92028 DIA 8
95219 DIA 4
94107 ALZ 2
91345 PNF 3
92253 SUI 6
91789 CAN 53
94111 OTH 4
94124 DIA 8
93109 HYP 1
95963 LIV 1
93311 OTH 22
92860 OTH 4
95367 OTH 13
90621 CLD 9
92222 LIV 0
92651 HTD 52
90606 HOM 5
96013 DIA 0
94107 HOM 5
90048 SUI 1
95255 CAN 6
94956 HYP 0
93442 DIA 1
92055 OTH 0
96130 CLD 12
95132 PNF 2
92701 OTH 43
94551 ALZ 4
93433 SUI 3
92591 STK 11
92014 HTD 20
95536 ALZ 1
96040 INJ 0
95306 HTD 1
93668 ALZ 0
92337 STK 2
90723 DIA 13
96039 LIV 0
93726 NEP 0
93405 DIA 5
92256 PNF 1
90701 CAN 28
95356 HTD 68
90404 INJ 5
92278 LIV 1
90017 CAN 19
92553 CAN 69
92249 SUI 0
95949 OTH 28
93283 STK 0
95004 LIV 0
95367 PNF 7
91342 CLD 32
92548 ALZ 3
92342 SUI 1
94505 HOM 0
93551 HTD 57
91978 STK 2
95367 INJ 7
95828 HTD 97
94116 OTH 98
93103 CLD 5
95618 NEP 0
90249 CLD 7
92307 SUI 14
92055 INJ 3
94507 STK 6
94599 SUI 0
94952 ALZ 6
95225 NEP 0
95324 PNF 3
95970 ALZ 0
91786 ALZ 5
95229 STK 0
94596 NEP 2
96024 CLD 0
92122 PNF 5
96007 CAN 74
91345 OTH 27
91731 STK 9
91006 OTH 32
93283 CLD 3
94544 SUI 5
95350 PNF 33
90059 CLD 7
95423 NEP 1
92036 SUI 1
94131 ALZ 3
95673 ALZ 2
91302 STK 4
93268 HTD 60
95630 INJ 17
90505 INJ 6
92086 HTD 4
95306 DIA 0
90804 HOM 0
92227 CAN 23
92081 HTD 38
92595 DIA 5
95428 OTH 5
92321 NEP 0
91789 STK 12
93227 HYP 0
90063 INJ 16
92083 DIA 7
93266 STK 1
91306 HYP 2
94305 CLD 2
91326 DIA 3
93609 CAN 5
91733 DIA 21
91202 INJ 5
95982 STK 1
93308 ALZ 18
92026 CLD 18
95136 HOM 0
90801 INJ 0
93280 HOM 1
92373 NEP 0
92503 HOM 0
92110 ALZ 12
96013 ALZ 0
93626 PNF 1
90003 SUI 3
92130 DIA 2
94806 ALZ 3
94965 CAN 16
93065 HTD 95
90062 HOM 0
90245 HOM 0
94931 INJ 2
95365 HOM 1
94513 HOM 0
93545 INJ 0
93728 HOM 0
91046 STK 0
94517 CAN 22
92647 PNF 12
94565 CAN 107
93225 ALZ 0
90275 ALZ 16
94040 ALZ 15
95428 SUI 0
92283 SUI 0
92714 ALZ 0
95573 LIV 0
92590 SUI 0
95653 SUI 0
92056 NEP 0
92845 HOM 0
95746 SUI 2
90021 STK 0
91401 OTH 29
90064 DIA 4
95383 INJ 2
94546 HYP 7
92625 OTH 13
92805 PNF 11
95116 DIA 13
94559 SUI 1
95424 DIA 2
95816 CAN 35
92880 HYP 0
93725 INJ 5
92130 CAN 17
93616 SUI 1
90291 STK 10
95659 DIA 0
92501 SUI 0
92029 CAN 39
92887 HTD 16
96052 SUI 0
92780 STK 20
92091 OTH 1
90277 NEP 0
94607 PNF 2
94514 HOM 0
92886 PNF 11
93703 HYP 0
90025 CAN 61
95562 HOM 0
95932 STK 1
92662 INJ 1
93591 ALZ 5
92241 HYP 0
90402 PNF 4
90249 ALZ 2
95348 ALZ 12
90291 CAN 31
92081 CLD 5
92868 HTD 40
92252 DIA 6
93606 LIV 0
95616 INJ 10
96161 PNF 3
93274 CAN 87
92592 ALZ 10
90249 PNF 4
92347 SUI 0
95832 ALZ 4
92570 PNF 21
95758 INJ 15
95919 HYP 0
95073 HOM 0
90701 LIV 0
90732 SUI 0
95555 LIV 0
90077 PNF 1
96001 INJ 23
94571 ALZ 2
93451 HOM 0
91741 SUI 2
94107 HOM 1
94588 STK 5
94588 CAN 26
93651 STK 0
94565 ALZ 1
95668 NEP 0
92139 NEP 0
96089 PNF 0
90808 NEP 0
95065 SUI 1
94956 HYP 1
94553 OTH 83
92008 HTD 106
91606 HYP 2
95648 HYP 10
91506 CLD 11
92395 INJ 9
93723 CLD 0
92359 LIV 1
93926 INJ 2
92011 PNF 4
91006 SUI 2
92672 DIA 8
91910 OTH 85
93532 STK 0
91214 CLD 12
96047 HOM 0
94539 OTH 31
94946 CLD 1
91917 STK 0
95827 HOM 2
92120 INJ 13
95356 STK 12
92365 CAN 3
92618 HOM 0
92130 PNF 4
95358 CLD 11
95076 PNF 27
92557 STK 13
95380 CAN 70
92253 OTH 37
93908 INJ 1
92595 INJ 7
91732 SUI 4
92567 CAN 16
90680 LIV 3
93704 HOM 0
95916 STK 3
95404 CAN 83
92808 LIV 1
96143 PNF 1
92007 HOM 0
91905 HTD 4
91331 DIA 21
95660 PNF 10
92239 OTH 1
91762 HTD 102
95010 CAN 15
90043 INJ 11
95367 ALZ 0
93647 HYP 0
95612 CLD 1
94801 CLD 13
96038 PNF 1
94108 STK 11
92503 HOM 0
95401 INJ 12
93650 ALZ 0
90808 PNF 8
95249 OTH 11
95919 CLD 1
95827 ALZ 1
94061 HOM 0
96145 HOM 0
96120 INJ 0
93720 NEP 0
94525 OTH 5
95610 ALZ 3
95133 OTH 22
93256 CLD 0
93267 LIV 0
92061 HTD 7
94515 PNF 4
91344 INJ 13
95369 LIV 0
95678 CAN 51
94508 SUI 0
91906 OTH 4
92536 HOM 0
95110 CAN 13
90249 SUI 1
93280 HOM 0
95020 HTD 71
92363 HTD 14
92545 ALZ 18
95340 HOM 4
93518 INJ 0
90222 SUI 3
91942 HYP 12
92037 HTD 66
91942 HYP 2
95229 INJ 0
93545 STK 2
95316 ALZ 0
93728 PNF 1
92203 HOM 0
91344 INJ 16
93424 CLD 0
90004 HYP 6
90018 PNF 25
93552 HYP 5
92626 SUI 10
95334 HYP 1
93252 CLD 0
93730 INJ 3
93645 STK 0
92397 STK 0
92703 PNF 17
92270 LIV 3
92662 INJ 0
93117 ALZ 5
90710 OTH 29
96158 ALZ 0
94801 INJ 12
95668 SUI 0
95663 STK 0
92262 HTD 102
95816 HOM 0
95303 HOM 0
93619 SUI 3
95983 DIA 0
94518 LIV 2
95427 CAN 0
94610 SUI 3
90047 SUI 3
92405 STK 9
90502 LIV 1
93950 HYP 1
92256 PNF 0
93033 CAN 76
94089 INJ 1
90712 HYP 3
91701 OTH 42
95247 CAN 12
91769 HYP 0
91331 LIV 8
95148 ALZ 3
93308 OTH 65
90631 NEP 3
91377 HTD 9
94086 NEP 0
96028 HOM 0
93673 CLD 0
94960 HYP 0
94925 OTH 16
95054 NEP 0
95556 CLD 0
96055 STK 2
92410 DIA 9
94080 CAN 123
93202 DIA 1
90255 OTH 48
92833 ALZ 5
95228 DIA 5
95448 HOM 0
95202 HOM 0
95460 HOM 0
90040 INJ 1
92317 NEP 0
90211 CLD 3
95830 CLD 1
92273 SUI 0
90028 PNF 19
92254 LIV 1
92706 OTH 26
95961 HTD 22
90006 HOM 0
90631 CLD 17
95383 CAN 6
96161 HYP 0
93518 CAN 2
90275 OTH 81
95310 SUI 1
95446 CAN 17
91501 INJ 3
90023 CLD 4
92082 INJ 6
93274 PNF 9
92301 HYP 0
95821 HYP 0
95524 PNF 0
96038 HYP 0
95682 OTH 45
93906 OTH 91
90713 ALZ 0
95131 NEP 0
95129 INJ 11
93265 HOM 0
90064 PNF 4
95521 NEP 0
96021 ALZ 4
91748 ALZ 7
92641 PNF 0
94114 HOM 0
91741 HOM 0
92283 ALZ 0
92055 HOM 1
93660 LIV 1
94706 LIV 3
93312 HOM 0
93021 DIA 4
92254 HOM 0
93441 SUI 1
94022 HYP 2
95122 SUI 1
90806 HTD 106
95935 LIV 0
92337 HTD 16
94574 PNF 1
91367 NEP 0
90630 LIV 5
91765 HTD 46
94582 INJ 0
93225 CLD 3
92715 NEP 0
95032 NEP 0
95519 HTD 30
91914 HTD 5
96039 LIV 0
95937 PNF 0
90254 OTH 13
91501 ALZ 5
92868 OTH 26
93463 SUI 2
90014 ALZ 0
92633 HYP 0
93560 CLD 11
95948 CAN 21
94066 CLD 13
93626 NEP 0
95951 HYP 0
94124 SUI 0
92010 CAN 26
93519 ALZ 0
93546 DIA 0
94401 HOM 0
95425 STK 10
93117 CAN 44
95747 LIV 3
92860 PNF 8
90254 HTD 17
93065 ALZ 11
91978 HYP 0
95227 HYP 0
92119 STK 21
93505 CAN 9
95313 HTD 7
91204 CLD 6
96050 HOM 0
96056 STK 0
95948 HOM 0
93292 STK 12
96101 HOM 0
94565 CLD 40
92555 NEP 0
93643 PNF 3
92571 OTH 34
92082 SUI 5
90032 OTH 33
95692 CAN 12
95209 CLD 23
91303 LIV 1
96027 CAN 5
95407 ALZ 7
92310 OTH 4
95426 OTH 0
92506 HYP 4
94520 NEP 0
90240 HTD 44
95233 PNF 0
95460 HTD 7
91351 CAN 45
94515 CAN 16
93266 HYP 0
90034 SUI 3
93301 HTD 49
93651 PNF 0
92225 STK 5
91913 INJ 5
91733 LIV 3
95714 DIA 0
94610 LIV 1
95148 HYP 0
95254 HOM 0
95762 HYP 0
92126 ALZ 9
95928 PNF 9
90201 INJ 15
93621 HYP 1
92549 CLD 1
94133 STK 25
93612 OTH 40
96050 PNF 0
96094 SUI 2
92625 DIA 2
95482 HOM 3
92806 LIV 1
92109 SUI 7
90272 HTD 37
93906 STK 24
93225 INJ 3
93040 CAN 3
95817 PNF 2
95458 HOM 0
95129 CLD 12
91008 DIA 0
93543 INJ 13
95383 STK 1
95360 HOM 0
91208 HTD 23
96001 PNF 3
92344 CLD 5
93409 STK 0
95311 HYP 2
95821 CAN 87
91977 SUI 10
93226 ALZ 1
92084 INJ 13
92020 CLD 33
93924 HOM 0
91367 NEP 0
92803 HOM 0
94105 CAN 9
93612 STK 12
94941 HOM 0
91604 HOM 0
93550 STK 21
92026 HTD 108
93105 HOM 0
91740 SUI 9
93641 SUI 0
93277 SUI 8
93204 OTH 10
93621 CLD 0
95319 LIV 0
93245 CAN 41
92113 HYP 3
95820 NEP 0
92582 OTH 6
93427 SUI 1
93552 DIA 2
93432 CAN 2
92301 LIV 3
93925 DIA 0
90630 HOM 0
95127 CAN 81
90006 STK 15
91761 HTD 53
92227 STK 16
95955 SUI 1
91401 HTD 81
93267 ALZ 0
94066 NEP 0
91006 HTD 78
92108 LIV 0
95132 CLD 6
95746 CLD 3
92236 SUI 3
95370 ALZ 17
95635 OTH 2
93230 CAN 86
95625 HOM 0
94580 SUI 4
92359 OTH 11
94801 DIA 5
93518 CLD 0
94596 STK 17
94937 ALZ 0
95668 INJ 1
93222 PNF 0
90602 HTD 45
92368 NEP 0
93003 ALZ 22
93602 CLD 2
93420 HYP 3
93921 LIV 0
92028 SUI 3
93224 HYP 0
93609 LIV 0
91737 STK 5
91606 ALZ 8
92061 HYP 0
95224 HTD 2
93720 HYP 4
95132 PNF 5
90650 NEP 13
95428 CAN 10
93060 PNF 6
94514 CLD 3
93726 NEP 0
92064 DIA 4
91007 OTH 30
92570 STK 19
93636 NEP 1
92395 CAN 62
95404 NEP 0
96143 HOM 0
94931 INJ 4
95914 CLD 0
94553 STK 26
93205 CLD 4
92371 DIA 1
94618 INJ 3
95693 SUI 0
95630 ALZ 9
91702 CLD 15
92583 INJ 12
96020 OTH 5
93641 SUI 0
91791 STK 19
96001 CAN 76
91701 HTD 70
96041 HYP 0
92371 OTH 18
90291 SUI 6
95465 CAN 4
93238 INJ 3
90706 HOM 0
90043 CLD 19
